"Gene","L_acetotolerans_BM-LA14527","L_acetotolerans_CN247","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"L_helveticus_CNRZ32_01183","","","65","23","40","878","61.904761904761905","97.44728079911211","62.03260869565217","2.3905472134548533e-54","5.977563307243861e-50","5.977563307243861e-50"
"L_helveticus_IMAU60210_01240","","","68","35","37","866","64.76190476190476","96.11542730299666","45.47335907335907","4.988816958340095e-52","1.2474536804329409e-47","6.237268402164704e-48"
"L_helveticus_DLBSA202_01852","","","65","29","40","872","61.904761904761905","96.78135405105438","48.86206896551724","3.1477338199357085e-51","7.870908416749239e-47","2.623636138916413e-47"
"L_helveticus_IMAU30046_01121","","","68","38","37","863","64.76190476190476","95.78246392896781","41.738264580369844","1.0081505156997734e-50","2.5208803645072833e-46","6.302200911268208e-47"
"L_delbrueckii_subsp_sunkii_CIP_101810_00936/0.1","","","67","36","38","865","63.8095238095238","96.00443951165371","42.364766081871345","2.1509966079032276e-50","5.3785670180620205e-46","1.075713403612404e-46"
"L_helveticus_IMAU30078_01831","","","69","42","36","859","65.71428571428571","95.338512763596","39.20039682539682","2.924090323834448e-50","7.311687854748037e-46","1.2186146424580062e-46"
"L_helveticus_CNRZ32_00214","","","67","37","38","864","63.8095238095238","95.89345172031076","41.172119487908965","5.795596875564346e-50","1.4491889987348645e-45","2.0702699981926634e-46"
"L_helveticus_IMAU40088_01124","","","68","40","37","861","64.76190476190476","95.56048834628191","39.55945945945946","6.8754426541912995e-50","1.7192044356805344e-45","2.149005544600668e-46"
"L_helveticus_FAM13019_01184","","","68","41","37","860","64.76190476190476","95.44950055493896","38.5497692814766","1.753717488118674e-49","4.3851705790407446e-45","4.872411754489716e-46"
"L_crispatus_Mitchell_12_29_17_C05_S611-bin_1_00457","","","69","45","36","856","65.71428571428571","95.00554938956715","36.45925925925926","4.388814269196578e-49","1.0974230080126043e-44","9.976572800114585e-46"
"L_helveticus_IMAU20035_01121","","","69","45","36","856","65.71428571428571","95.00554938956715","36.45925925925926","4.388814269196578e-49","1.0974230080126043e-44","9.976572800114585e-46"
"L_helveticus_NBIMCC_8269_179_01973","","","68","43","37","858","64.76190476190476","95.22752497225305","36.67127592708988","1.0912651606036657e-48","2.7287085340894663e-44","2.2739237784078885e-45"
"L_helveticus_IMAU30049_01963","","","65","35","40","866","61.904761904761905","96.11542730299666","40.207142857142856","1.772771602732184e-48","4.4328153926318264e-44","3.409857994332174e-45"
"L_gallinarum_Chicken_14_mag_96_00889","","","70","50","35","851","66.66666666666666","94.45061043285239","34.04","2.1454254548527728e-48","5.364636349859359e-44","3.587680372829344e-45"
"L_helveticus_LZ-R-5_00734/2/0.1","","","63","30","42","871","60.0","96.67036625971143","43.55","2.1521777881399784e-48","5.381520559244016e-44","3.587680372829344e-45"
"L_helveticus_IMAU30038_00449","","","61","26","44","875","58.0952380952381","97.11431742508324","46.65646853146853","5.412179449759873e-48","1.3533154714124562e-43","8.458221696327851e-45"
"L_kefiranofaciens_1207_00741","","","60","24","45","877","57.14285714285714","97.33629300776914","48.72222222222222","7.618040877778834e-48","1.9048911214885974e-43","1.1205241891109396e-44"
"L_helveticus_IMAU10142_01292","","","65","37","40","864","61.904761904761905","95.89345172031076","37.945945945945944","1.2545124056543412e-47","3.13690827033868e-43","1.7427268168548223e-44"
"L_gallinarum_HFD4_01776","","","66","40","39","861","62.857142857142854","95.56048834628191","36.426923076923075","1.483120835116206e-47","3.7085436482080735e-43","1.9518650780042491e-44"
"L_intestinalis_A49_41_LA_DSS_01111","","","60","25","45","876","57.14285714285714","97.2253052164262","46.72","2.4658866318796957e-47","6.165949523015179e-43","3.0829747615075895e-44"
"L_gallinarum_HFD4_01956","","","62","30","43","871","59.04761904761905","96.67036625971143","41.862015503875966","3.101803178936124e-47","7.756058848929778e-43","3.6933613566332274e-44"
"L_gallinarum_HFD4_00625","","","68","47","37","854","64.76190476190476","94.78357380688124","33.393904542840716","3.581072866088932e-47","8.954472701655374e-43","4.0285710236913886e-44"
"L_helveticus_H10_01249","","","66","41","39","860","62.857142857142854","95.44950055493896","35.49718574108818","3.705544232949488e-47","9.265713354490194e-43","4.0285710236913886e-44"
"L_helveticus_IMAU30002_00852","","","68","48","37","853","64.76190476190476","94.6725860155383","32.659909909909906","8.300526005061279e-47","2.0755465275655728e-42","8.648110531523219e-44"
"L_gallinarum_HFD4_00735","","","62","31","43","870","59.04761904761905","96.55937846836848","40.46511627906977","8.874973979180379e-47","2.219187243494054e-42","8.876748973976215e-44"
"L_gallinarum_HFD4_00076","","","72","62","33","839","68.57142857142857","93.11875693673696","29.524926686217007","1.163624148637485e-46","2.9096421836680315e-42","1.1190931475646275e-43"
"L_helveticus_DPC_4571_00207","","","58","22","47","879","55.23809523809524","97.55826859045506","49.30560928433269","1.4070378460115743e-46","3.5182981339519414e-42","1.3030733829451635e-43"
"L_helveticus_FAM1450_00107/0.2","","","67","46","38","855","63.8095238095238","94.89456159822419","32.77173913043478","2.141561206157979e-46","5.354973795998026e-42","1.9124906414278666e-43"
"L_sp_LAC3_02572/0.1","","","71","60","34","841","67.61904761904762","93.34073251942286","29.270098039215686","3.744924881602845e-46","9.364184666447913e-42","3.2290291953268667e-43"
"L_crispatus_CM_H01_S776-bin_1_00267/0.1","","","65","41","40","860","61.904761904761905","95.44950055493896","34.08536585365854","5.148764728636506e-46","1.2874486203955583e-41","4.272582781301801e-43"
"L_crispatus_CM_B01_S770-bin_1_00197/0.2","","","66","44","39","857","62.857142857142854","95.1165371809101","32.96153846153846","5.2969432601622004e-46","1.3245006622035582e-41","4.272582781301801e-43"
"L_ultunensis_MGYG_HGUT_01335_01726","","","73","68","32","833","69.52380952380952","92.45283018867924","27.9453125","5.83155081502214e-46","1.4581792812962862e-41","4.556810254050894e-43"
"L_crispatus_Chicken_10_mag_157_01454/0.1","","","69","54","36","847","65.71428571428571","94.00665926748057","30.063271604938272","7.52739454826455e-46","1.8822250067935508e-41","5.703712141798639e-43"
"L_equicursoris_DSM_19284_01140/2","","","66","45","39","856","62.857142857142854","95.00554938956715","32.19145299145299","1.250625531699439e-45","3.127189142014447e-41","8.934826120041276e-43"
"L_kalixensis_DSM_16043_01214","","","66","45","39","856","62.857142857142854","95.00554938956715","32.19145299145299","1.250625531699439e-45","3.127189142014447e-41","8.934826120041276e-43"
"L_hamsteri_DSM_5661_00603","","","71","62","34","839","67.61904761904762","93.11875693673696","28.25853889943074","1.6078388770291158e-45","4.020401112011304e-41","1.1008814082789122e-42"
"L_gallinarum_DSM_10532_01905","","","69","55","36","846","65.71428571428571","93.89567147613762","29.48181818181818","1.628978688515087e-45","4.0732612106319755e-41","1.1008814082789122e-42"
"L_sp_UBA9489_00132","","","70","59","35","842","66.66666666666666","93.45172031076582","28.54237288135593","2.4442344531990168e-45","6.111808250224141e-41","1.6083705921642476e-42"
"L_helveticus_NBIMCC_8269_179_01906","","","59","27","46","874","56.19047619047619","97.0033296337403","41.51851851851852","3.288094880697039e-45","8.221881249182947e-41","2.1081746792776787e-42"
"L_helveticus_IMAU30002_00228","","","68","53","37","848","64.76190476190476","94.11764705882352","29.405405405405407","4.6638570173892195e-45","1.1661974471981743e-40","2.8443840175565228e-42"
"L_sp_M0393_00670/0.1","","","68","53","37","848","64.76190476190476","94.11764705882352","29.405405405405407","4.6638570173892195e-45","1.1661974471981743e-40","2.8443840175565228e-42"
"L_helveticus_FAM8627_01512","","","69","57","36","844","65.71428571428571","93.67369589345172","28.380116959064328","7.404509165386182e-45","1.851497516804815e-40","4.408327420963845e-42"
"L_helveticus_CAUH18_01503","","","62","36","43","865","59.04761904761905","96.00443951165371","34.644702842377264","1.2606527509860503e-44","3.152262203840619e-40","7.330842334513067e-42"
"L_gallinarum_Chicken_14_mag_96_00901","","","70","63","35","838","66.66666666666666","93.00776914539401","26.603174603174605","4.3533546611448994e-44","1.088556333019282e-39","2.458576475605886e-41"
"L_helveticus_LZ-R-5_01192/2","","","58","27","47","874","55.23809523809524","97.0033296337403","39.946414499605986","4.424552745541486e-44","1.1063594140226486e-39","2.458576475605886e-41"
"L_helveticus_AHU1049_00972","","","59","30","46","871","56.19047619047619","96.67036625971143","37.23840579710145","7.906107033238894e-44","1.9769220636613854e-39","4.2976566601334463e-41"
"L_delbrueckii_subsp_delbrueckii_TUA4408L_01605/0.2","","","65","47","40","854","61.904761904761905","94.78357380688124","29.52659574468085","8.766373290232095e-44","2.1920316412225355e-39","4.663897108984118e-41"
"L_helveticus_IMAU10031_00300","","","48","9","57","892","45.714285714285715","99.00110987791344","83.46198830409357","3.2713771684217093e-43","8.180078609638484e-39","1.704183043674684e-40"
"L_taiwanensis_MGBC167061_00920/0.2","","","59","32","46","869","56.19047619047619","96.44839067702553","34.83084239130435","5.8995502855396404e-43","1.4751825488991872e-38","3.0105766304065045e-40"
"L_helveticus_CGMCC_1.1877_00560","","","60","35","45","866","57.14285714285714","96.11542730299666","32.99047619047619","8.277853318032027e-43","2.0698772221739083e-38","4.139754444347817e-40"
"L_helveticus_IMAU30049_00496","","","56","25","49","876","53.333333333333336","97.2253052164262","40.04571428571428","8.524751915572962e-43","2.131614216489019e-38","4.17963571860592e-40"
"L_helveticus_IMAU20062_00640","","","61","38","44","863","58.0952380952381","95.78246392896781","31.48504784688995","1.0325111032301018e-42","2.5817940136268694e-38","4.964988487743979e-40"
"L_helveticus_IMAU30002_00245","","","55","23","50","878","52.38095238095239","97.44728079911211","41.99130434782609","1.1563416790175155e-42","2.891432368383298e-38","5.370125346911147e-40"
"L_helveticus_IMAU10149_01624","","","62","41","43","860","59.04761904761905","95.44950055493896","30.24390243902439","1.1597151319064265e-42","2.8998676873320196e-38","5.370125346911147e-40"
"L_taiwanensis_114f_01488","","","74","85","31","816","70.47619047619048","90.56603773584906","22.916129032258066","2.1452945352926197e-42","5.364308985499196e-38","9.753289064543993e-40"
"L_kefiranofaciens_1207_00825/0.1","","","73","81","32","820","69.52380952380952","91.00998890122086","23.094135802469136","2.498126365449377e-42","6.246564976806168e-38","1.11545803157253e-39"
"L_helveticus_IMAU30044_00958","","","58","31","47","870","55.23809523809524","96.55937846836848","34.6328071379547","2.794168346197645e-42","6.986817949667211e-38","1.2257575350293354e-39"
"L_helveticus_JCM_1004_01194","","","59","34","46","867","56.19047619047619","96.22641509433963","32.70652173913044","4.065234147469428e-42","1.0165117985747304e-37","1.7526065492667763e-39"
"L_helveticus_KLDS1.8701_00136","","","74","87","31","814","70.47619047619048","90.34406215316315","22.334445680385613","6.86301664965423e-42","1.7160973132460401e-37","2.8601621887434e-39"
"L_paragasseri_J1101004_170508_E2_00930/0.1","","","74","87","31","814","70.47619047619048","90.34406215316315","22.334445680385613","6.86301664965423e-42","1.7160973132460401e-37","2.8601621887434e-39"
"L_crispatus_UMNLC19_01604/0.1","1020_g_1368","1020_g_2309","65","53","40","848","61.904761904761905","94.11764705882352","26.0","9.597906072881398e-42","2.3999564135239937e-37","3.895181370315768e-39"
"L_helveticus_FAM13019_01537","","","71","75","34","826","67.61904761904762","91.67591564927858","22.99843137254902","9.658118174748154e-42","2.415012449595776e-37","3.895181370315768e-39"
"L_gallinarum_DSM_10532_01239","","","66","57","39","844","62.857142857142854","93.67369589345172","25.058029689608638","1.4984288178719067e-41","3.746821259088703e-37","5.94733533188683e-39"
"L_helveticus_NWC_2_3_00157","","","69","68","36","833","65.71428571428571","92.45283018867924","23.479166666666668","1.6228188626069927e-41","4.057858565948785e-37","6.340404009294977e-39"
"L_helveticus_FAM8627_01048/0.1","","","72","80","33","821","68.57142857142857","91.12097669256381","22.39090909090909","1.6879586896453533e-41","4.2207407034582065e-37","6.493447236089549e-39"
"L_sp_UBA11212_01266","1020_g_906","1020_g_2472","65","54","40","847","61.904761904761905","94.00665926748057","25.488425925925927","2.0214082411407846e-41","5.054531306972532e-37","7.658380768140199e-39"
"L_helveticus_NWC_2_4_02241","1020_g_682","1020_g_3023","74","89","31","812","70.47619047619048","90.12208657047725","21.77890540050743","2.1496600571307317e-41","5.3752249728553945e-37","8.022723840082678e-39"
"L_helveticus_IMAU30044_00955","","","74","90","31","811","70.47619047619048","90.01109877913429","21.510394265232975","3.7753326301456925e-41","9.440219241679304e-37","1.388267535541074e-38"
"L_johnsonii_ZLJ010_01092","","","69","70","36","831","65.71428571428571","92.23085460599334","22.75357142857143","5.929926814484134e-41","1.4827781999617576e-36","2.1489539129880545e-38"
"L_helveticus_DLBSA202_01631","","","51","18","54","883","48.57142857142857","98.00221975582686","46.33024691358025","7.662807867440055e-41","1.916085107253386e-36","2.7372644389334085e-38"
"L_kefiranofaciens_SCB2517_01131","","","67","63","38","838","63.8095238095238","93.00776914539401","23.45279866332498","8.270761706390445e-41","2.0681039646829305e-36","2.9128224854689163e-38"
"L_helveticus_IMAU30003_00874","","","64","53","41","848","60.952380952380956","94.11764705882352","24.975609756097562","1.148204955282391e-40","2.871086490683619e-36","3.9876201259494705e-38"
"L_crispatus_D31t1_170403_E4_00322/0.3","","","40","2","65","899","38.095238095238095","99.7780244173141","276.61538461538464","1.701988407465669e-40","4.2558220128679054e-36","5.751110828199872e-38"
"L_helveticus_IMAU30040_02252","","","40","2","65","899","38.095238095238095","99.7780244173141","276.61538461538464","1.701988407465669e-40","4.2558220128679054e-36","5.751110828199872e-38"
"L_helveticus_IMAU30078_01888","","","61","44","44","857","58.0952380952381","95.1165371809101","27.0025826446281","1.754570122217761e-40","4.387302590605511e-36","5.849736787474014e-38"
"L_sp_UMNPBX3_01467","1020_g_1008","1020_g_1497","69","72","36","829","65.71428571428571","92.00887902330743","22.068287037037038","2.1064693402120944e-40","5.267226585200342e-36","6.84055400675369e-38"
"uncultured_L_sp_Chicken_14_mag_2_00787","","","69","72","36","829","65.71428571428571","92.00887902330743","22.068287037037038","2.1064693402120944e-40","5.267226585200342e-36","6.84055400675369e-38"
"L_amylovorus_L4_01227","","","70","76","35","825","66.66666666666666","91.56492785793563","21.710526315789473","2.1349805534473308e-40","5.33851887389505e-36","6.844254966532115e-38"
"L_gallinarum_HFD4_01126/0.1","","","50","17","55","884","47.61904761904761","98.11320754716981","47.27272727272727","2.7147867045083657e-40","6.788324154623168e-36","8.592815385598948e-38"
"L_helveticus_ATCC_12046_01265","","","70","77","35","824","66.66666666666666","91.45394006659268","21.4025974025974","3.9126544241157995e-40","9.783592387501556e-36","1.2146549145020417e-37"
"L_helveticus_IMAU30132_01516","","","61","45","44","856","58.0952380952381","95.00554938956715","26.371717171717172","3.934694983989817e-40","9.838704807466538e-36","1.2146549145020417e-37"
"L_sp_UBA10990_01594/2","","","73","90","32","811","69.52380952380952","90.01109877913429","20.556597222222223","4.497597190249354e-40","1.124624177421851e-35","1.3714928992949402e-37"
"L_ultunensis_MGYG_HGUT_01335_00028/0.1","","","64","55","41","846","60.952380952380956","93.89567147613762","24.010643015521065","4.947312716305194e-40","1.2370755447121136e-35","1.4904524635085706e-37"
"L_sp_CBA3605_01534","","","66","63","39","838","62.857142857142854","93.00776914539401","22.510378510378512","9.602865933649854e-40","2.401196626709146e-35","2.8585674127489833e-37"
"L_equicursoris_DSM_19284_00573","","","57","35","48","866","54.285714285714285","96.11542730299666","29.382142857142856","1.5064326762612443e-39","3.766834906991241e-35","4.431570478813225e-37"
"L_gasseri_MHKL_MAG_00222_00337","","","66","65","39","836","62.857142857142854","92.78579356270811","21.765680473372782","3.594714063960587e-39","8.988582516933448e-35","1.0451840135969126e-36"
"L_hamsteri_DSM_5661_00434","","","63","55","42","846","60.0","93.89567147613762","23.072727272727274","5.635239213423156e-39","1.4090915653164602e-34","1.6196454773752415e-36"
"L_crispatus_0421_295_1_1_MRS6_S407-bin_1_01179/3/0.1","","","71","87","34","814","67.61904761904762","90.34406215316315","19.53820148749155","1.1102412658735232e-38","2.7761582853167447e-34","3.1192789722660054e-36"
"L_sp_UBA10990_00900/0.1","","","71","87","34","814","67.61904761904762","90.34406215316315","19.53820148749155","1.1102412658735232e-38","2.7761582853167447e-34","3.1192789722660054e-36"
"L_helveticus_IMAU10029_00266","","","66","67","39","834","62.857142857142854","92.56381798002221","21.065442020665902","1.3047432131296804e-38","3.262510404430766e-34","3.625011560478629e-36"
"L_helveticus_IMAU30049_01959","","","67","72","38","829","63.8095238095238","92.00887902330743","20.30080409356725","2.6845325071427455e-38","6.7126735341104354e-34","7.376564323198281e-36"
"L_ultunensis_MGYG_HGUT_01335_00619","","","58","42","47","859","55.23809523809524","95.338512763596","25.239108409321176","5.222295984549233e-38","1.3058351109365356e-33","1.4193859901484082e-35"
"L_helveticus_CAUH18_01735","","","44","10","61","891","41.904761904761905","98.89012208657047","64.26885245901639","5.349129860273586e-38","1.3375499215614104e-33","1.4382257221090434e-35"
"L_helveticus_IMAU30034_01143","","","70","86","35","815","66.66666666666666","90.4550499445061","18.953488372093023","7.005556096552784e-38","1.7517393019430237e-33","1.863552448875557e-35"
"L_gallinarum_HFD4_02301","","","55","34","50","867","52.38095238095239","96.22641509433963","28.05","8.094864399619027e-38","2.0241208431247375e-33","2.130653519078671e-35"
"L_helveticus_IMAU50019_01354","","","63","59","42","842","60.0","93.45172031076582","21.406779661016948","8.987235800476547e-38","2.2472583119091605e-33","2.3408940749053755e-35"
"L_helveticus_UC1035_00745","","","71","91","34","810","67.61904761904762","89.90011098779135","18.58758888170653","9.774129376193374e-38","2.444021050517153e-33","2.500529504754744e-35"
"L_helveticus_IMAU10142_00911","","","53","29","52","872","50.476190476190474","96.78135405105438","30.647214854111407","9.800115635511493e-38","2.450518914659649e-33","2.500529504754744e-35"
"L_crispatus_CO3MRSI1_01367","","","61","53","44","848","58.0952380952381","94.11764705882352","22.181818181818183","1.6454091228177603e-37","4.1143455116058095e-33","4.1559045571775856e-35"
"L_crispatus_MHKL_MAG_00171_00714/0.1","","","44","11","61","890","41.904761904761905","98.77913429522752","58.36065573770492","2.507096032959561e-37","6.268993630415382e-33","6.206924386549883e-35"
"L_helveticus_IMAU30044_01784","","","44","11","61","890","41.904761904761905","98.77913429522752","58.36065573770492","2.507096032959561e-37","6.268993630415382e-33","6.206924386549883e-35"
"L_helveticus_IMAU30044_01777/2/0.1","","","57","41","48","860","54.285714285714285","95.44950055493896","24.908536585365855","2.564978025541054e-37","6.413727552865406e-33","6.287968189083732e-35"
"L_helveticus_CAUH18_00121","","","38","3","67","898","36.19047619047619","99.66703662597114","169.77114427860695","4.143246084285439e-37","1.0360186833755741e-32","9.96171810938052e-35"
"L_helveticus_IMAU30025_00574","","","38","3","67","898","36.19047619047619","99.66703662597114","169.77114427860695","4.143246084285439e-37","1.0360186833755741e-32","9.96171810938052e-35"
"L_crispatus_Chicken_14_mag_17_01020/0.1","","","74","108","31","793","70.47619047619048","88.01331853496114","17.52747909199522","4.3563146281553675e-37","1.0892964727702497e-32","1.0374252121621425e-34"
"L_helveticus_ATCC_12046_02229","","","46","15","59","886","43.80952380952381","98.33518312985572","46.051977401129946","4.651087566757487e-37","1.1630044460677096e-32","1.0971740057242543e-34"
"L_crispatus_MHKL_MAG_00057_01122/2","1020_g_919","1020_g_2804","65","69","40","832","61.904761904761905","92.3418423973363","19.594202898550726","4.910656127844874e-37","1.2279095647676108e-32","1.1475790324930942e-34"
"L_gallinarum_HFD4_01895","","","55","37","50","864","52.38095238095239","95.89345172031076","25.686486486486487","1.1092280259752513e-36","2.773624678951116e-32","2.568170999028811e-34"
"L_sp_LAC2_01547","","","56","40","49","861","53.333333333333336","95.56048834628191","24.6","1.2369925983646856e-36","3.0930999922108963e-32","2.8344255147085398e-34"
"L_helveticus_IMAU20062_01814","","","63","63","42","838","60.0","93.00776914539401","19.952380952380953","1.2468978469023771e-36","3.117868066179394e-32","2.8344255147085398e-34"
"L_helveticus_LZ-R-5_01843/0.1","","","69","87","36","814","65.71428571428571","90.34406215316315","17.93295019157088","1.2800302418151544e-36","3.2007156196587936e-32","2.8835275852781925e-34"
"L_helveticus_IMAU40093_00010","","","51","27","54","874","48.57142857142857","97.0033296337403","30.57201646090535","1.763028178706797e-36","4.4084519608563454e-32","3.936117822193165e-34"
"L_delbrueckii_subsp_lactis_CIRM_BIA_1368_00635","","","94","246","11","655","89.52380952380953","72.69700332963373","22.753141167775315","2.441195032685472e-36","6.104208179230023e-32","5.401954140911524e-34"
"L_selangorensis_ATCC_BAA-66_01548","","","57","44","48","857","54.285714285714285","95.1165371809101","23.129261363636363","2.750387846438633e-36","6.877344810019802e-32","6.032758605280528e-34"
"L_gallinarum_Chicken_20_mag_156_00417","1020_g_636","1020_g_2786","69","89","36","812","65.71428571428571","90.12208657047725","17.48689138576779","3.7233396183656495e-36","9.310210715723306e-32","8.095835404976789e-34"
"L_crispatus_UMNLC21_01030","","","44","13","61","888","41.904761904761905","98.55715871254162","49.271122320302645","4.5066987314345896e-36","1.126900017795219e-31","9.714655325820854e-34"
"L_gasseri_DSM_14869_00653","","","65","73","40","828","61.904761904761905","91.89789123196448","18.431506849315067","5.4240757235689566e-36","1.3562901346784177e-31","1.1592223373319808e-33"
"L_helveticus_IMAU50019_00860","","","70","95","35","806","66.66666666666666","89.45615982241954","16.96842105263158","8.207361598558726e-36","2.0522507677196095e-31","1.7391955658640758e-33"
"L_iners_MHKL_MAG_00137_01215","","","49","24","56","877","46.666666666666664","97.33629300776914","31.973958333333332","1.05057878538699e-35","2.626972252860168e-31","2.2075397082858558e-33"
"L_sp_LAC3_01208/2","","","63","68","42","833","60.0","92.45283018867924","18.375","2.7984169269141023e-35","6.997441525748713e-31","5.831201271457261e-33"
"L_helveticus_LZ-R-5_01433","","","67","85","38","816","63.8095238095238","90.56603773584906","16.926315789473684","4.470470748102774e-35","1.1178412105630987e-30","9.238357112091725e-33"
"L_amylovorus_AF08-3_01813","","","53","36","52","865","50.476190476190474","96.00443951165371","24.489850427350426","5.430376096731673e-35","1.3578655429877549e-30","1.113004543432586e-32"
"L_gallinarum_Chicken_20_mag_156_01242","","","56","45","49","856","53.333333333333336","95.00554938956715","21.73968253968254","6.110269227244986e-35","1.5278728202726087e-30","1.2421730246118769e-32"
"L_sp_W8093_00443","","","51","31","54","870","48.57142857142857","96.55937846836848","26.50537634408602","7.746730571872231e-35","1.9370699794966516e-30","1.5621532092714932e-32"
"L_helveticus_IMAU70168_00254","","","49","26","56","875","46.666666666666664","97.11431742508324","29.447115384615383","7.946726154236286e-35","1.987078874866783e-30","1.5896630998934266e-32"
"L_gasseri_EJL_02028/0.1","","","54","40","51","861","51.42857142857142","95.56048834628191","22.791176470588237","1.3655575441393112e-34","3.4145766391203475e-30","2.7099814596193233e-32"
"L_crispatus_UMNLC19_00302","","","42","12","63","889","40.0","98.66814650388457","49.388888888888886","1.5637715498113485e-34","3.910210760303277e-30","3.0789061104750214e-32"
"L_crispatus_1D_02404/0.1","1020_g_848","1020_g_2992","63","71","42","830","60.0","92.11986681465038","17.535211267605632","1.6605173401462203e-34","4.152123609035624e-30","3.243846569559081e-32"
"L_helveticus_LH99_01133","","","60","61","45","840","57.14285714285714","93.22974472807991","18.360655737704917","3.558024808966894e-34","8.896841034821718e-30","6.896775995985828e-32"
"uncultured_L_sp_Chicken_10_mag_88_01526","","","82","170","23","731","78.0952380952381","81.13207547169812","15.330434782608696","4.225785840560276e-34","1.0566577494320969e-29","8.128136534093053e-32"
"L_helveticus_IMAU30038_02070","","","73","119","32","782","69.52380952380952","86.79245283018868","14.991071428571429","6.9062251999469e-34","1.7269016112467222e-29","1.3182455047684903e-31"
"L_gasseri_MHKL_MAG_00323_00305/0.1","","","78","147","27","754","74.28571428571429","83.68479467258602","14.817838246409675","8.13159633613383e-34","2.0333056638502645e-29","1.5403830786744428e-31"
"L_gallinarum_HFD4_00891","","","81","167","24","734","77.14285714285715","81.46503884572697","14.833832335329342","1.4752144144281978e-33","3.6887736432777087e-29","2.7735140175020364e-31"
"L_helveticus_IMAU30002_00232/0.1","1020_g_2","1020_g_3047","41","12","64","889","39.04761904761905","98.66814650388457","47.459635416666664","1.8125530692496104e-33","4.5322889496586504e-29","3.3823051863124256e-31"
"L_helveticus_IMAU40088_01740","1020_g_1328","1020_g_1834","66","88","39","813","62.857142857142854","90.2330743618202","15.634615384615385","2.052769386563375e-33","5.132949851101718e-29","3.8021850748901617e-31"
"L_iners_MHKL_MAG_00099_00012","","","36","5","69","896","34.285714285714285","99.44506104328525","93.49565217391304","5.0239129469547755e-33","1.2562294323860417e-28","9.2369811204856e-31"
"L_paragasseri_JCM_1130_00514/2","","","45","21","60","880","42.857142857142854","97.669256381798","31.428571428571427","6.305890513557372e-33","1.576787922915021e-28","1.1509400897189935e-30"
"L_helveticus_LZ-R-5_00729","","","88","221","17","680","83.80952380952381","75.47169811320755","15.927601809954751","6.361515009864874e-33","1.5906968282167117e-28","1.1526788610266027e-30"
"L_helveticus_IMAU30023_01412","","","42","15","63","886","40.0","98.33518312985572","39.37777777777778","8.229177049918728e-33","2.057705721332178e-28","1.4803638282965309e-30"
"L_helveticus_UC1285_00482","","","49","31","56","870","46.666666666666664","96.55937846836848","24.556451612903224","8.295927714754313e-33","2.074396725074316e-28","1.4817119464816543e-30"
"L_sp_CRM56-2_02154","","","47","26","58","875","44.761904761904766","97.11431742508324","27.271220159151195","8.881780847156486e-33","2.220889300831479e-28","1.5750987949159426e-30"
"L_selangorensis_ATCC_BAA-66_01500/0.1","","","46","24","59","877","43.80952380952381","97.33629300776914","28.490112994350284","1.3091241071404853e-32","3.2734648299047833e-28","2.3052569224681574e-30"
"L_helveticus_IMAU30109_01494","","","37","7","68","894","35.23809523809524","99.22308546059934","69.49159663865547","1.5925379480707736e-32","3.982141139150969e-28","2.784714083322356e-30"
"L_helveticus_H10_00244","","1020_g_1887","71","116","34","785","67.61904761904762","87.12541620421753","14.13159229208925","1.6285736351908424e-32","4.072248374794702e-28","2.8279502602740986e-30"
"L_helveticus_IMAU60066_00288","","","88","225","17","676","83.80952380952381","75.02774694783574","15.552418300653596","2.1776569482083894e-32","5.445231198995077e-28","3.7553318613759155e-30"
"L_helveticus_IMAU50064_01615","","","44","20","61","881","41.904761904761905","97.78024417314096","31.77377049180328","2.290326338161917e-32","5.726961008573873e-28","3.9225760332697765e-30"
"L_delbrueckii_subsp_bulgaricus_FAM_22166_01354","","","85","203","20","698","80.95238095238095","77.46947835738068","14.613300492610838","2.814797661075927e-32","7.038401551520356e-28","4.788028266340378e-30"
"L_helveticus_IMAU20062_01393","","","46","25","59","876","43.80952380952381","97.2253052164262","27.319322033898306","3.4888460743817167e-32","8.723859608991482e-28","5.894499735805056e-30"
"L_crispatus_1D_01289","1020_g_347","1020_g_2499","85","204","20","697","80.95238095238095","77.35849056603774","14.520833333333334","3.8783243126806093e-32","9.697749943857864e-28","6.50855700930058e-30"
"L_ultunensis_MGYG_HGUT_01335_00610/4/0.1","","","66","94","39","807","62.857142857142854","89.56714761376249","14.528641571194763","4.0508400860362304e-32","1.0129125635133595e-27","6.752750423422396e-30"
"L_crispatus_Lc116_02017","","","61","73","44","828","58.0952380952381","91.89789123196448","15.724782067247821","4.518330603881734e-32","1.1298085675006277e-27","7.482175943712767e-30"
"L_helveticus_IMAU30143_02061","","","81","177","24","724","77.14285714285715","80.35516093229744","13.805084745762711","5.044005036439329e-32","1.2612534593616542e-27","8.297720127379303e-30"
"L_helveticus_IMAU10029_01668","","","47","28","58","873","44.761904761904766","96.89234184239733","25.26539408866995","5.751375093394603e-32","1.4381313421033206e-27","9.399551255577258e-30"
"L_delbrueckii_MGYG_HGUT_01369_00392","","","87","221","18","680","82.85714285714286","75.47169811320755","14.871794871794872","7.058146929490894e-32","1.7648896397191983e-27","1.146032233583895e-29"
